month,key,id,entity,shipper_price,distance,pickup_date,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,number_of_addresses,median_duration_days
"November 1, 2025",shp76d0a0734d914cd6,4564779,IFFCO,"2,544","1,457.43","November 20, 2025, 1:00 PM",24.07,38.07,26.42,50.09,2,4.5
"December 1, 2025",shpa7b90a169773429,9902346,WANG KANG CERAMICS,"1,600","1,070.7","December 28, 2025, 1:30 PM",24,38.27,24.55,46.82,2,2
"December 1, 2025",shpb2be909371160d22,4252820,Flow Logistics,"2,800","1,399.07","December 29, 2025, 8:00 AM",26.97,49.62,21.54,39.17,2,4
"December 1, 2025",shpb427ad51c38d0a2a,4553849,WANG KANG CERAMICS,"1,800","1,443.82","December 29, 2025, 1:30 PM",24,38.27,26.5,49.97,2,3
"November 1, 2025",shpb2601fc49c7d656d,5063683,WANG KANG CERAMICS,"1,800","1,443.66","November 21, 2025, 4:00 PM",24,38.27,26.49,49.98,2,3
"December 1, 2025",shpbd47c49a5a9e7463,7989247,WANG KANG CERAMICS,"1,800","1,443.82","December 29, 2025, 1:30 PM",24,38.27,26.5,49.97,2,3
"October 1, 2025",shp82f5cb3e525e0062,7218605,Maersk,"3,660","1,467.99","October 6, 2025, 11:00 PM",26.89,49.49,21.28,39.19,3,3
"December 1, 2025",shpd30dcd88086e19e5,7370793,Flow Logistics,"2,800","1,399.07","December 29, 2025, 8:00 AM",26.97,49.62,21.54,39.17,2,4
"December 1, 2025",shpd60b810a33dbbd00,3024045,THABAT CONSTRACTION COMPANY LTD,"3,800",851.08,"December 29, 2025, 8:00 AM",24.5,39.71,24.95,46.84,2,2
"December 1, 2025",shpe99cf0aeea94f74c,5261592,WANG KANG CERAMICS,"1,800","1,443.82","December 29, 2025, 1:30 PM",24,38.27,26.5,49.97,2,3
"December 1, 2025",shpec9fb7671e1d3c,2281982,Flow Logistics,"2,800","1,399.07","December 29, 2025, 8:00 AM",26.97,49.62,21.54,39.17,2,4
"December 1, 2025",shpf3da444b9aba9e00,9481636,WANG KANG CERAMICS,"1,600","1,070.7","December 29, 2025, 1:30 PM",24,38.27,24.55,46.82,2,2
"December 1, 2025",shpedfbc134ec2d53e4,8581421,Flow Logistics,"2,800","1,399.07","December 29, 2025, 8:00 AM",26.97,49.62,21.54,39.17,2,4
"October 1, 2025",shp3bffa1e63cc57410,5224790,SABIC - Maersk Arabia,"2,000","1,074.76","October 8, 2025, 9:00 AM",23.99,38.22,24.61,46.87,2,3
"October 1, 2025",shp8a97108138d52cb9,5104410,SABIC - Maersk Arabia,"2,000","1,150.09","October 8, 2025, 9:00 AM",23.99,38.22,24.22,47.65,2,3
"October 1, 2025",shp9e08c54dac4b27ab,3139050,SABIC - Maersk Arabia,"2,000","1,150.09","October 8, 2025, 9:00 AM",23.99,38.22,24.22,47.65,2,3
"October 1, 2025",shp851ff6e2c07d250a,9104922,"Al Zamil Industry, Trade, and Transport","1,411.76","1,002.09","October 7, 2025, 2:00 PM",21.1,39.33,25,46.56,2,3
"October 1, 2025",shp4e005db6c063b1a1,3348662,SABIC - Maersk Arabia,"2,000","1,168.77","October 8, 2025, 10:00 AM",23.99,38.22,23.94,47.27,2,3
"October 1, 2025",shpec09932dd60f33af,5039325,NEBRAS ALKHALEEJ TRANSPORT CO,"1,200",647.8,"October 6, 2025, 3:00 PM",23.94,47.27,27.88,48.77,2,2
"January 1, 2026",shpfc0dcd5dc6b1b56e,3649720,SAVOLA - Afia,"2,200","1,342.24","January 7, 2026, 8:00 AM",21.43,39.23,26.42,50.09,2,3
"October 1, 2025",shpaa77bc2bc1ec73b5,5393827,NEBRAS ALKHALEEJ TRANSPORT CO,"1,200",647.8,"October 6, 2025, 3:00 PM",23.94,47.27,27.88,48.77,2,2
"October 1, 2025",shpe778fc338a659916,6684930,Delmon,"1,000",64.75,"October 6, 2025, 11:30 PM",24.88,47.01,24.59,46.87,2,1
"December 1, 2025",shp2bfee437e8ffb36b,6190043,Binzagr Logistics Company,"2,800","1,387.68","December 29, 2025, 8:00 AM",25.93,49.95,21.44,39.34,2,3
"October 1, 2025",shp1fb151ad2a9f272c,3915740,WANG KANG CERAMICS,"1,650","1,081.78","October 8, 2025, 2:30 PM",24,38.27,24.5,46.94,2,2
"November 1, 2025",shp6ef11557133e17ae,6148426,Saudi Paper Manufacturing SPM,"2,600","1,342.37","November 23, 2025, 1:00 PM",26.26,49.98,21.5,39.2,2,3
"December 1, 2025",shp4b6b305a60c6061,9759084,Binzagr Logistics Company,"2,800","1,387.68","December 29, 2025, 8:00 AM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shp43221f451d51ef75,4849123,WARAQ,"3,200","1,375.96","December 29, 2025, 8:00 AM",26.25,49.97,21.11,39.33,2,3
"December 1, 2025",shp69c9173fc7c7f6ab,1985334,SAVOLA - Afia,"1,790",940.36,"December 29, 2025, 8:00 AM",21.43,39.23,24.71,46.68,2,2
"November 1, 2025",shpccfd28b128c44c27,8501934,Unilever - Maersk Arabia,"1,700",964.24,"November 22, 2025, 8:00 AM",21.48,39.17,24.62,46.86,2,2
"November 1, 2025",shp4d179652665705c9,7487289,Ma'aden,875,101.2,"November 22, 2025, 10:30 PM",26.97,49.63,26.26,49.98,2,2
"December 1, 2025",shp70c3a79d2abfc311,2387822,BYREN RENTAL EQUIPMENT,"4,500","1,493.26","December 29, 2025, 8:00 AM",26.98,49.38,24.09,38.06,2,3
"December 1, 2025",shp7b3c459267ea569a,9438179,SAVOLA - Afia,"1,790",940.36,"December 29, 2025, 8:00 AM",21.43,39.23,24.71,46.68,2,2
"December 1, 2025",shp813d65c48413ee2a,4589266,WARAQ,"4,900","1,564.1","December 29, 2025, 8:00 AM",26.25,49.97,17.06,42.9,2,4
"October 1, 2025",shp3b0e191067ffd9cc,1186553,Maersk,"3,660","1,467.99","October 8, 2025, 8:00 PM",26.89,49.49,21.28,39.19,3,3
"December 1, 2025",shpb193502a674a9e50,6742550,Binzagr Logistics Company,"2,800","1,387.68","December 29, 2025, 8:00 AM",25.93,49.95,21.44,39.34,2,3
"November 1, 2025",shpa3d0bbdf7872aa83,7771442,Saudi Paper Manufacturing SPM,"2,600","1,342.37","November 23, 2025, 1:00 PM",26.26,49.98,21.5,39.2,2,3
"September 1, 2025",shp4d03132f7c0fd184,4341579,Binzagr Logistics Company,"1,150",143.19,"September 22, 2025, 12:30 AM",22.5,39.13,21.44,39.34,2,1
"October 1, 2025",shp9e3d64d5b77cce77,5005476,SABIC - Maersk Arabia,"2,000","1,168.77","October 8, 2025, 10:00 AM",23.99,38.22,23.94,47.27,2,3
"November 1, 2025",shp8706a1102eb2fa07,1178191,ESPAC,"1,150",464.51,"November 23, 2025, 1:00 PM",26.28,49.96,24.72,46.16,2,1
"December 1, 2025",shpc76db47f467cd7a1,8108651,Binzagr Logistics Company,"2,800","1,387.68","December 29, 2025, 8:00 AM",25.93,49.95,21.44,39.34,2,3
"December 1, 2025",shpc0691dde832e0671,3289113,SAVOLA - Afia,"2,200","1,342.24","December 29, 2025, 8:00 AM",21.43,39.23,26.42,50.09,2,3
"October 1, 2025",shpb09b9ea3fef72d28,6398606,CRANE WORLDWIDE LOGISTICS,"5,400","2,777.99","October 8, 2025, 1:00 PM",21.31,39.15,21.28,39.19,3,2
"November 1, 2025",shpbc144dd079dfb18c,4898824,ESPAC,"1,150",464.51,"November 23, 2025, 1:00 PM",26.28,49.96,24.72,46.16,2,1
"October 1, 2025",shpee4082b12b858dba,4553827,Maersk,"2,000","1,510.48","October 1, 2025, 11:30 PM",24.05,38.25,26.96,49.64,2,3
"September 1, 2025",shp32eb82784ddf7387,1190964,Binzagr Logistics Company,"1,150",143.19,"September 25, 2025, 12:30 AM",22.5,39.13,21.44,39.34,2,1
"September 1, 2025",shpfc872aebbe42142e,7541100,Binzagr Logistics Company,"1,150",0.14,"September 23, 2025, 11:30 PM",22.5,39.13,21.44,39.34,2,1
"December 1, 2025",shpe5412e7754a71a1c,5789845,BYREN RENTAL EQUIPMENT,"4,500","1,493.26","December 29, 2025, 8:00 AM",26.98,49.38,24.09,38.06,2,3
"December 1, 2025",shpfbeaff31cf753de6,6994255,BYREN RENTAL EQUIPMENT,"4,500","1,493.26","December 29, 2025, 8:00 AM",26.98,49.38,24.09,38.06,2,3
"November 1, 2025",shp1ddd3429567eb0c5,4884760,THABAT CONSTRACTION COMPANY LTD,"1,175",376.97,"November 23, 2025, 1:00 PM",24.5,39.71,21.9,39.27,2,1
"October 1, 2025",shp8cebab8beedcdc2,2421371,F & F Enterprises PTE LTD,"2,250",840.55,"October 4, 2025, 11:00 AM",26.44,50.19,26.43,50.18,3,2
"October 1, 2025",shp43c8aeff9281047e,4911773,Yaqout Ceramic Co LTD,"1,650","1,071.64","October 8, 2025, 6:00 PM",23.99,38.27,24.55,46.82,2,2
"November 1, 2025",shp1e8b3b8d69ffd236,7411011,THABAT CONSTRACTION COMPANY LTD,"1,175",376.97,"November 23, 2025, 1:00 PM",24.5,39.71,21.9,39.27,2,1
"October 1, 2025",shp84ba67c4f4f3baf7,8605804,Al Iman Contracting Company,"2,200","1,452.02","October 5, 2025, 9:00 AM",22.7,39.06,26.42,50.09,2,4
"November 1, 2025",shp8c4e91bf5333847a,5172589,WANG KANG CERAMICS,"1,800","1,443.82","November 23, 2025, 11:00 AM",24,38.27,26.5,49.97,2,3
"January 1, 2026",shp8cfca442ca1a2db7,4299469,Unilever - Maersk Arabia,"1,700",966.07,"January 8, 2026, 9:00 PM",21.48,39.17,24.62,46.86,2,2
"October 1, 2025",shp22e105463da067bf,5053389,Amazon,"2,289",969.82,"October 5, 2025, 1:30 AM",24.62,46.86,21.49,39.16,2,4
"November 1, 2025",shp8058b2fa81bab22c,9982585,ESPAC,"1,150",395.27,"November 22, 2025, 11:00 AM",26.28,49.96,24.73,46.75,2,1
"November 1, 2025",shp922d333116b4cdc9,1534955,AJEX,"2,800","1,450.75","November 22, 2025, 8:00 AM",26.42,50.19,22.48,39.14,2,2
"November 1, 2025",shpe1ba794abd5ca22,7834884,AJEX,"2,800","1,450.75","November 22, 2025, 8:00 AM",26.42,50.19,22.48,39.14,2,2
"November 1, 2025",shpac1e1ef191596f23,4249098,AJEX,"2,800","1,450.75","November 23, 2025, 12:00 PM",26.42,50.19,22.48,39.14,2,2
"December 1, 2025",shpe00c79cc5bdd6e43,8561491,SGS,"1,800",969.26,"December 10, 2025, 9:00 AM",24.61,46.85,21.53,39.16,2,2
"November 1, 2025",shpbf5804f9a52b47c,8611800,Ma'aden,"3,000","1,395.59","November 22, 2025, 2:00 PM",26.97,49.63,21.47,39.14,2,3
"November 1, 2025",shpce5e343e83d113a1,5795074,Ma'aden,"3,000","1,395.59","November 22, 2025, 2:00 PM",26.97,49.63,21.47,39.14,2,3
"November 1, 2025",shp16f4597a593f2f47,7100021,"Al Zamil Industry, Trade, and Transport","1,411.76","1,002.09","November 22, 2025, 12:30 PM",21.1,39.33,25,46.56,2,3
"November 1, 2025",shp51ccf71811fc5576,4190672,Maersk,"2,900","1,391.05","November 21, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp2757642f23fe627e,2369289,Maersk,"2,900","1,391.05","November 22, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"October 1, 2025",shpad1a8ef95ded3b16,8885679,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"November 1, 2025",shp766ff430e566ab60,9948146,Maersk,"2,900","1,391.05","November 18, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp793ac807f790ffa0,5043327,Maersk,"2,900","1,391.05","November 18, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp7d3d5cd90010d285,4846151,Maersk,"2,900","1,391.05","November 18, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"October 1, 2025",shpb9fecf50d118dee3,3313468,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"November 1, 2025",shp8add0b66ce0254b7,5363673,Maersk,"2,900","1,391.05","November 27, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"October 1, 2025",shp67056f3069b8873e,5746354,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shp94d01da1df6d2f6b,3530480,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shpdbadf25fe6897075,6323142,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shpa0772649d45c03f1,6948804,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"November 1, 2025",shp103ca60368471229,6764046,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp15f4f40727f79ab3,3887459,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp1ba6255280cc2dcc,7467345,Maersk,"2,900","1,391.05","November 24, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp183a01bee29220cb,1155491,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp1e2a60a81e3d8cf0,7771697,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp2802a332df0b3cf1,5112682,Maersk,"2,900","1,391.05","November 24, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shp28ee56e3ead18a1,9674390,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp383fa7d7384ea64b,9086372,Yaqout Ceramic Co LTD,"1,450",682.59,"November 22, 2025, 8:00 AM",23.99,38.27,26.21,43.48,2,1
"November 1, 2025",shp3afaec177269beed,6595638,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp3e3ce61284ea8838,7584590,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp469976cf03994e67,7500114,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp491b698f56a54a51,5852253,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"January 1, 2026",shpec8885147322193d,2997583,Binzagr Logistics Company,"2,850","1,047.7","January 7, 2026, 10:30 PM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp542729492147983,4164715,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp73e1937d6312181d,4680488,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"January 1, 2026",shp24c6a8bcedc8974d,1740864,Al Barrak Logistics,"3,600","1,383.05","January 18, 2026, 6:00 PM",27.03,49.64,18.34,42.66,2,2
"October 1, 2025",shpe5b1b60ac017d25b,2692243,Yaqout Ceramic Co LTD,"2,400","1,206.88","October 8, 2025, 6:30 PM",23.99,38.27,16.89,42.57,2,3
"November 1, 2025",shp82748ed38491758f,1990189,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shp980a4dd9e9d99be,8785727,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"October 1, 2025",shpc059bb8fd25fc380,4219416,Amazon,"1,431",421.73,"October 8, 2025, 7:00 PM",24.62,46.86,26.39,50.15,2,1
"November 1, 2025",shp8be1ba87e4737e99,8220502,Maersk,"2,900","1,391.05","November 24, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shpa75b9e1300078636,7721979,Maersk,"2,900","1,391.05","November 24, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shpa62f58537fb2f91c,1716744,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shpbe5f044f410128e9,3755104,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shpaa876d605b75f1ae,9577900,Axis Logistics,"1,500","1,081.83","November 23, 2025, 5:00 PM",22.74,39.02,24.6,46.85,2,2
"November 1, 2025",shpc3258a6a79210a6c,7247513,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shpf71b3b91cca84e34,2739115,Maersk,"2,900","1,391.05","November 24, 2025, 9:00 AM",27.01,49.6,21.48,39.17,2,3
"November 1, 2025",shpf26dabadbb065888,2696491,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shpf929027087dcbef2,6265156,Maersk,"2,900","1,391.05","November 23, 2025, 10:30 PM",26.96,49.64,21.48,39.17,2,3
"November 1, 2025",shpf93ba2e57e96ec58,3469468,Yaqout Ceramic Co LTD,"1,450",682.59,"November 22, 2025, 8:00 AM",23.99,38.27,26.21,43.48,2,1
"January 1, 2026",shp2c1dde23364229a3,8809242,Binzagr Logistics Company,"1,895",943.36,"January 8, 2026, 11:00 AM",21.44,39.34,24.62,46.86,2,2
"October 1, 2025",shp5860687a03708d5f,1240041,"Al Zamil Industry, Trade, and Transport","1,411.76",741.54,"October 9, 2025, 9:00 AM",24.48,46.31,21.27,40.45,2,2
"October 1, 2025",shp59a082a9bb4b04ec,9960957,"Al Zamil Industry, Trade, and Transport","1,411.76",905.23,"October 9, 2025, 9:00 AM",24.48,46.31,21.1,39.33,2,2
"January 1, 2026",shp99a5b8ad24daea0c,7098899,Binzagr Logistics Company,"1,895",943.36,"January 8, 2026, 11:00 AM",21.44,39.34,24.62,46.86,2,2
"January 1, 2026",shp9cd1af50beb837a4,6723079,Binzagr Logistics Company,"2,850","1,047.7","January 7, 2026, 10:30 PM",22.5,39.13,24.62,46.86,2,2
"October 1, 2025",shpb01af53f7215de88,1026291,Maersk,"3,660","1,467.99","October 8, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shp937c5486a8666eea,2526976,Maersk,"3,660","1,467.99","October 8, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"January 1, 2026",shpb9cc3040da2f48b5,6981099,F & F Enterprises PTE LTD,"2,200",840.55,"January 18, 2026, 12:00 AM",26.44,50.19,26.43,50.18,3,2
"October 1, 2025",shp297ce6cbd052cf34,1692976,Maersk,"1,221",162.89,"October 10, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shp77568474066a2d0d,6191523,Maersk,"1,221",162.89,"October 11, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shp8a09169c45642d9a,5393819,Maersk,"1,221",162.89,"October 11, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shp93f202319746ba57,8603405,WANG KANG CERAMICS,800,321.6,"October 9, 2025, 2:00 PM",24,38.27,21.49,39.19,2,1
"October 1, 2025",shp41a54131d2ade06c,7733244,F & F Enterprises PTE LTD,"2,200",840.55,"October 8, 2025, 2:00 PM",26.44,50.19,26.43,50.18,3,2
"October 1, 2025",shpe8cce3117c68928c,6035694,F & F Enterprises PTE LTD,"2,200",840.55,"October 8, 2025, 2:00 PM",26.44,50.19,26.43,50.18,3,2
"October 1, 2025",shp90448183cea3203a,6863106,Maersk,"3,660","1,467.99","October 11, 2025, 6:00 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shpa5cad4ee6e031f4b,6255347,Maersk,"3,660","1,467.99","October 11, 2025, 11:30 PM",26.89,49.49,21.28,39.19,3,3
"September 1, 2025",shp73380f265a0a3c4d,4627326,Maersk,750,360.81,"September 30, 2025, 11:30 PM",21.31,39.15,24.05,38.25,2,1
"October 1, 2025",shp1f94f76677df7dbf,2901373,"Al Zamil Industry, Trade, and Transport","1,411.76","1,002.09","October 9, 2025, 12:00 PM",21.1,39.33,25,46.56,2,3
"September 1, 2025",shp891a1b36198e663d,2923689,Maersk,750,360.81,"September 30, 2025, 11:30 PM",21.31,39.15,24.05,38.25,2,1
"September 1, 2025",shpd4fe4c849493bbc8,5293448,Maersk,750,360.81,"September 30, 2025, 11:30 PM",21.31,39.15,24.05,38.25,2,1
"October 1, 2025",shpf1de2b6a97aca486,3121798,Maersk,750,360.81,"October 1, 2025, 11:30 PM",21.31,39.15,24.05,38.25,2,1
"October 1, 2025",shp4df4fe1f2752e44a,5099535,Demas United Trading Company,"1,900","1,343.03","October 9, 2025, 4:00 PM",21.44,39.21,26.42,50.08,2,2.5
"October 1, 2025",shp9a909dcdc7e7c2f4,8263866,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shp691c8a97487c2c19,4764984,Maersk,"1,221",162.89,"October 11, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shpd532b037fb0630c6,9493315,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shpcc3c4839540a3937,6336622,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shpc40d8d46cac062a8,6929614,Maersk,"1,221",162.89,"October 12, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shpf342f5a28dcdfd8c,9719780,Maersk,"1,221",162.89,"October 12, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shp9a538db4481dc8b,7194352,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shp897d8c6cfc4c676,5647916,Binzagr Logistics Company,"2,850","1,047.7","October 11, 2025, 12:30 AM",22.5,39.13,24.62,46.86,2,2
"October 1, 2025",shpc9e58f8425694380,7323939,Yaqout Ceramic Co LTD,"1,650","1,071.64","October 9, 2025, 8:30 PM",23.99,38.27,24.55,46.82,2,2
"October 1, 2025",shpba524ac7cfa4f51f,7976175,WANG KANG CERAMICS,"1,800","1,443.82","October 9, 2025, 5:30 PM",24,38.27,26.5,49.97,2,3
"October 1, 2025",shp49221a9b8d34e6f8,6475593,Maersk,"3,660","1,467.99","October 8, 2025, 9:00 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shp948c76e141a52a09,1809765,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shp73316a6577c2f135,9741909,Maersk,"3,660","1,467.99","October 9, 2025, 11:30 PM",26.89,49.49,21.28,39.19,3,3
"November 1, 2025",shped79ec0632e39c0,2568006,WANG KANG CERAMICS,"1,420",682.61,"November 22, 2025, 6:30 PM",24,38.27,26.21,43.48,2,1
"October 1, 2025",shp512605167728075c,3415039,Maersk,"3,660","1,467.99","October 9, 2025, 10:30 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shpaaba2a90eb38593e,1087679,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 4:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shp8e1475096d970ce3,7503495,Maersk,"3,660","1,467.99","October 9, 2025, 11:30 PM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shpfe1d137b7f63f48c,7958445,"Al Zamil Industry, Trade, and Transport","1,411.76",905.23,"October 11, 2025, 9:00 AM",24.48,46.31,21.1,39.33,2,2
"October 1, 2025",shpb97caa1cb3c5c232,2626748,Maersk,"3,660","1,467.99","October 9, 2025, 10:00 AM",26.89,49.49,21.28,39.19,3,3
"October 1, 2025",shp198e8c990849d1e1,1149671,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"October 1, 2025",shpcb11d23e9652ad51,4630691,Maersk,"1,221",162.89,"October 11, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shpf4f8b7576cbc9052,6106130,Omas Al Zahid,"3,500","1,252.81","October 10, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"November 1, 2025",shpeb9fab499726d546,4479162,Maersk,"2,900","1,391.05","November 24, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"October 1, 2025",shpdc101c591aab3dfd,5845251,Omas Al Zahid,"3,500","1,252.81","October 9, 2025, 1:00 PM",21.2,41.6,26.96,49.65,2,2
"November 1, 2025",shp55805021f49506a1,6029690,Ma'aden,"1,625",473.01,"November 23, 2025, 1:30 PM",26.97,49.63,24.54,46.88,2,1
"November 1, 2025",shpde57065881dbf75e,7121645,Ma'aden,"1,625",473.01,"November 23, 2025, 1:30 PM",26.97,49.63,24.54,46.88,2,1
"October 1, 2025",shp75419605f253b7ad,9531014,Maersk,888,51.61,"October 11, 2025, 11:30 AM",21.31,39.15,21.28,39.19,3,1
"October 1, 2025",shpc93d3ae2c64e46e8,5037506,Maersk,"1,221",162.89,"October 10, 2025, 2:00 PM",21.26,39.2,21.28,39.19,3,1
"October 1, 2025",shp2a8c2113e899dbe6,8810765,Binzagr Logistics Company,"1,150",143.19,"October 12, 2025, 12:30 AM",22.5,39.13,21.44,39.34,2,1
"October 1, 2025",shpd9b860e87567ccd3,3597274,Binzagr Logistics Company,"1,150",143.19,"October 12, 2025, 12:30 AM",22.5,39.13,21.44,39.34,2,1
"November 1, 2025",shp7eea7cf156180c6a,9725675,Binzagr Logistics Company,"2,850","1,047.7","November 23, 2025, 11:00 PM",22.5,39.13,24.62,46.86,2,2
"November 1, 2025",shp76f916c7b590d092,5903801,Maersk,"2,900","1,391.05","November 21, 2025, 10:30 PM",27.01,49.6,21.48,39.17,2,3
"January 1, 2026",shp4287d8f4259963e,6317439,Bolan Steel,"1,000",322.7,"January 18, 2026, 8:00 PM",24.51,46.94,25.26,45.27,2,1
"December 1, 2025",shp8744c058079e80d3,2847955,Al Barrak Logistics,"1,350",492.23,"December 28, 2025, 10:30 PM",27.04,49.58,24.49,46.98,2,2
"December 1, 2025",shp711577cf80a24a25,1165651,Binzagr Logistics Company,"1,895",959.06,"December 29, 2025, 8:00 AM",21.43,39.22,24.62,46.86,2,2
"January 1, 2026",shp7a57ae4b56db904,8078444,Maersk Hub,"1,200",341.2,"January 18, 2026, 6:00 PM",22.77,39.07,22.77,39.07,3,1
"December 1, 2025",shpafa4f2a3b34d0688,7862664,WARAQ,"4,900","1,564.1","December 26, 2025, 2:00 PM",26.25,49.97,17.06,42.9,2,4
